Country,Year,Status,Life expectancy ,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles , BMI ,under-five deaths ,Polio,Total expenditure,Diphtheria , HIV/AIDS,GDP,Population, thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
0,0.33333333333333331483,1,0.39848197343453506392,0.40166204986149584011,0.04722222222222222099,0.00055991041433370661,0.00007128614132351292,0.66326530612244893881,0.00610793513146670568,0.15295480880648898436,0.04719999999999999890,0.57291666666666662966,0.48345908299477652337,0.57731958762886592673,0.00000000000000000000,0.00019814189628619688,0.00019922104974539503,0.69565217391304345895,0.68070175438596480788,0.41772151898734177777,0.38164251207729471549
0,0.26666666666666666297,1,0.39278937381404177565,0.40443213296398894396,0.04833333333333333232,0.00055991041433370661,0.00078522257884105465,0.67346938775510201136,0.00219621741609836788,0.14831981460023174746,0.04800000000000000100,0.02083333333333332871,0.48868253047011017687,0.03092783505154638943,0.00000000000000000000,0.00182477190333670469,0.01864108852148262108,0.70289855072463769403,0.68771929824561395250,0.40189873417721516669,0.32850241545893715811
0,0.20000000000000001110,1,0.38709677419354848737,0.40720221606648199231,0.04833333333333333232,0.00000000000000000000,0.00056925580320946851,0.65306122448979586625,0.00376090450224570317,0.14368482039397451056,0.04880000000000000310,0.39583333333333331483,0.49042367962855487606,0.40206185567010310766,0.00000000000000000000,0.00165348191797516208,0.00182772351917162936,0.71014492753623181809,0.69473684210526309712,0.39345991561181437035,0.31400966183574879897
0,0.13333333333333333148,1,0.37760910815939285889,0.00277008310249307523,0.04888888888888889145,0.00000000000000000000,0.00086691106449019448,0.64285714285714279370,0.01171630149446468462,0.13904982618771727365,0.04880000000000000310,0.34375000000000000000,0.42890307603017990834,0.35051546391752580467,0.00000000000000000000,0.00156216282121705310,0.01698785152258368639,0.71739130434782605317,0.07368421052631579649,0.35970464135021101848,0.29951690821256038433
0,0.06666666666666666574,1,0.36053130929791277204,0.43628808864265927747,0.04888888888888889145,0.00000000000000000000,0.00054285298679545701,0.63265306122448972115,0.04129454291814142058,0.13441483198146003675,0.04880000000000000310,0.33333333333333331483,0.43122460824143932223,0.31958762886597941177,0.00000000000000000000,0.00097184357983112995,0.00229269835731592654,0.07246376811594203160,0.08070175438596491335,0.35864978902953587037,0.28502415458937196968
0,0.00000000000000000000,1,0.35104364326375714356,0.44321329639889195384,0.04888888888888889145,0.00000000000000000000,0.00053516464595498240,0.62244897959183664859,0.03078474712865781129,0.12977983777520279984,0.04880000000000000310,0.21875000000000000000,0.45443993035403362768,0.22680412371134020533,0.00000000000000000000,0.00094719850250354963,0.00022701232590011374,0.07971014492753622505,0.08421052631578947179,0.35654008438818568516,0.26570048309178745383
1,1.00000000000000000000,1,0.78747628083491449935,0.10110803324099723599,0.00000000000000000000,0.25699888017917132954,0.01873597971115229313,0.99999999999999988898,0.00000000000000000000,0.66048667439165698045,0.00000000000000000000,1.00000000000000000000,0.32675565873476491996,0.99999999999999988898,0.00000000000000000000,0.03316699931237374055,0.00002228913212709086,0.03985507246376811252,0.04210526315789473589,0.80379746835443033337,0.68599033816425114551
1,0.93333333333333334814,1,0.78178368121442121108,0.00969529085872576114,0.00000000000000000000,0.25195968645016797449,0.02200980555681279066,0.98979591836734681642,0.00000000000000000000,0.65121668597914250665,0.00040000000000000002,0.98958333333333325932,0.31979106210098662277,0.98969072164948446169,0.00000000000000000000,0.03838249336481421720,0.00022327003324921135,0.03985507246376811252,0.04210526315789473589,0.80274261603375529628,0.68599033816425114551
1,0.86666666666666669627,1,0.77609108159392792281,0.11495844875346260261,0.00000000000000000000,0.26595744680851063357,0.02211904176602164790,0.99999999999999988898,0.00000000000000000000,0.64310544611819231431,0.00040000000000000002,1.00000000000000000000,0.30702263493905979086,0.99999999999999988898,0.00000000000000000000,0.03703115314520136203,0.00022379404696612831,0.04347826086956521618,0.04561403508771929433,0.80063291139240511107,0.68599033816425114551
1,0.80000000000000004441,1,0.77039848197343463454,0.11772853185595567871,0.00000000000000000000,0.28723404255319145983,0.02117275296507364554,0.99999999999999988898,0.00004241621619074101,0.63499420625724212197,0.00040000000000000002,1.00000000000000000000,0.30295995356935578879,0.99999999999999988898,0.00000000000000000000,0.03562889357505922422,0.00000224676677740050,0.04347826086956521618,0.04561403508771929433,0.79324894514767929632,0.68599033816425114551
1,0.73333333333333328152,1,0.76470588235294112422,0.12049861495844875481,0.00000000000000000000,0.30011198208286676836,0.02243655457736442801,0.99999999999999988898,0.00013196156148230539,0.62688296639629204066,0.00040000000000000002,1.00000000000000000000,0.30992455020313408598,0.99999999999999988898,0.00000000000000000000,0.03721958429547565089,0.00022812450250578260,0.04710144927536231291,0.04912280701754385970,0.77848101265822788886,0.64251207729468606811
1,0.66666666666666662966,1,0.75711574952561666585,0.12465373961218835508,0.00055555555555555556,0.29507278835386341331,0.00214696852980227667,0.99999999999999988898,0.00004712912910082335,0.61761297798377745583,0.00040000000000000002,1.00000000000000000000,0.28845037724898431319,0.99999999999999988898,0.00000000000000000000,0.00413420406044561622,0.00022513035923242534,0.04710144927536231291,0.04912280701754385970,0.76476793248945140746,0.60386473429951692538
1,0.59999999999999997780,1,0.75521821631878549574,0.12465373961218835508,0.00055555555555555556,0.32362821948488240675,0.01786742972290108686,0.98979591836734681642,0.00000000000000000000,0.60834298957126298202,0.00040000000000000002,0.98958333333333325932,0.31456761462565291376,0.98969072164948446169,0.00000000000000000000,0.03450884115213057046,0.00226259925673832560,0.05072463768115942351,0.05263157894736842507,0.76054852320675103705,0.58937198067632845522
1,0.53333333333333332593,1,0.74003795066413657899,0.00000000000000000000,0.00055555555555555556,0.31354983202687569666,0.00187999151039269026,0.99999999999999988898,0.00000000000000000000,0.59791425260718422674,0.00040000000000000002,1.00000000000000000000,0.31921067904817179706,0.99999999999999988898,0.00000000000000000000,0.00365741729035692258,0.00227789844778017057,0.05434782608695652717,0.05263157894736842507,0.75210970464135018521,0.57971014492753625280
1,0.46666666666666667407,1,0.75142314990512337758,0.01108033240997229919,0.00055555555555555556,0.31187010078387455980,0.00165537467138435353,0.98979591836734681642,0.00010368408402181136,0.58748551564310547146,0.00040000000000000002,1.00000000000000000000,0.33255948926291351020,0.98969072164948446169,0.00000000000000000000,0.00303308117453275541,0.00002294144418767772,0.05434782608695652717,0.05614035087719298350,0.74156118143459914815,0.56038647342995162592
1,0.40000000000000002220,1,0.71916508538899437397,0.13573407202216067335,0.00055555555555555556,0.29675251959686449466,0.00016951587184332198,0.98979591836734681642,0.00032047807788559876,0.05561993047508691224,0.00040000000000000002,0.97916666666666651864,0.31863029599535697134,0.97938144329896903439,0.00000000000000000000,0.00028067174927954588,0.00231285820066704948,0.05797101449275362389,0.05964912280701754888,0.73417721518987333340,0.55072463768115942351
1,0.33333333333333331483,1,0.70588235294117640528,0.01939058171745152229,0.00055555555555555556,0.28835386338185892141,0.00138569013917614996,0.98979591836734681642,0.00002827747746049401,0.56662804171494784988,0.00040000000000000002,0.97916666666666651864,0.33372025536854327266,0.98969072164948446169,0.00000000000000000000,0.00232826308629193682,0.00024071628934355658,0.06159420289855072062,0.05964912280701754888,0.72257383966244725926,0.52173913043478259421
1,0.26666666666666666297,1,0.69639468690702077680,0.02216066481994459839,0.00055555555555555556,0.25363941769316911135,0.01138828576029663094,0.99999999999999988898,0.00003299039037057635,0.55504055619930470211,0.00040000000000000002,0.98958333333333325932,0.34881021474172951846,0.97938144329896903439,0.00000000000000000000,0.02026420572143192850,0.00025265885564709718,0.06159420289855072062,0.06315789473684210731,0.71835443037974688885,0.52657004830917875093
1,0.20000000000000001110,1,0.69259962049335865863,0.02354570637119113644,0.00055555555555555556,0.23964165733482645226,0.00075561373761284735,0.97959183673469374387,0.00003770330328065868,0.54345307068366166536,0.00040000000000000002,0.97916666666666651864,0.34242600116076610250,0.97938144329896903439,0.00000000000000000000,0.00157756594839464641,0.00026245667554290259,0.06521739130434782428,0.06666666666666666574,0.71097046413502118511,0.51690821256038643750
1,0.13333333333333333148,1,0.70208728652751428712,0.01939058171745152229,0.00055555555555555556,0.20828667413213886039,0.00536536909368450637,0.96938775510204078234,0.00007540660656131736,0.53186558516801851759,0.00040000000000000002,0.98958333333333325932,0.34416715031921069068,0.98969072164948446169,0.00000000000000000000,0.01218384246575696279,0.00000268730928277315,0.06884057971014492794,0.07017543859649122417,0.70675105485232070368,0.51690821256038643750
1,0.06666666666666666574,1,0.70777988614800757539,0.01800554016620498424,0.00055555555555555556,0.23740201567749161238,0.00493870674087725035,0.96938775510204078234,0.00008483243238148202,0.52143684820393976231,0.00040000000000000002,0.97916666666666651864,0.32675565873476491996,0.97938144329896903439,0.00000000000000000000,0.01112092176570037526,0.00002793116772221424,0.07246376811594203160,0.07017543859649122417,0.69831223628691985184,0.51207729468599028078
1,0.00000000000000000000,1,0.68880455407969631842,0.01385041551246537356,0.00055555555555555556,0.20436730123180293917,0.00470800598873969984,0.96938775510204078234,0.00311994834647450576,0.50984936268829661454,0.00040000000000000002,0.97916666666666651864,0.34184561810795122128,0.97938144329896903439,0.00000000000000000000,0.00985228818612900008,0.00003005968361659366,0.07246376811594203160,0.07368421052631579649,0.69198312236286918520,0.51690821256038643750
2,1.00000000000000000000,1,0.74573055028462986726,0.02493074792243767102,0.01166666666666666720,0.30335946248600220709,0.00000000000000000000,0.95918367346938770979,0.00029691351333518707,0.67786790266512164660,0.00960000000000000089,0.95833333333333325932,0.65606500290191516189,0.95876288659793806879,0.00000000000000000000,0.03466514063398182938,0.03081594361352717887,0.21376811594202901889,0.19999999999999998335,0.78375527426160340738,0.69565217391304345895
2,0.93333333333333334814,1,0.74193548387096774910,0.01385041551246537356,0.01166666666666666720,0.00000000000000000000,0.00278426921979241975,0.95918367346938770979,0.00000000000000000000,0.66512166859791421736,0.00960000000000000089,0.95833333333333325932,0.39698200812536271753,0.95876288659793806879,0.00000000000000000000,0.00458307871002921856,0.03022993319999889295,0.21376811594202901889,0.19999999999999998335,0.78164556962025311115,0.69565217391304345895
2,0.86666666666666669627,1,0.74003795066413657899,0.15373961218836565412,0.01166666666666666720,0.02911534154535274851,0.02794934361614385271,0.95918367346938770979,0.00011782282275205837,0.65121668597914250665,0.00960000000000000089,0.95833333333333325932,0.39175856065002900852,0.95876288659793806879,0.00000000000000000000,0.04590196139351380294,0.02963114241652527181,0.21014492753623192911,0.19999999999999998335,0.77742616033755274074,0.69565217391304345895
2,0.80000000000000004441,1,0.73624288425047423878,0.15512465373961220605,0.01166666666666666720,0.03639417693169093304,0.02853842946159035679,0.95918367346938770979,0.00008483243238148202,0.63847045191193507740,0.00960000000000000089,0.95833333333333325932,0.33488102147417292409,0.95876288659793806879,0.00000000000000000000,0.04668200726747833568,0.02903392521996557910,0.21014492753623192911,0.19999999999999998335,0.77215189873417722222,0.69565217391304345895
2,0.73333333333333328152,1,0.73244781783681234266,0.15927977839335180632,0.01166666666666666720,0.03079507278835387149,0.02612958676048120210,0.95918367346938770979,0.00052784624592922154,0.62572421784472764816,0.00960000000000000089,0.95833333333333325932,0.28554846198491007359,0.95876288659793806879,0.00000000000000000000,0.04556954456470978937,0.02845713219226023161,0.21014492753623192911,0.19999999999999998335,0.76371308016877637037,0.67632850241545894310
2,0.66666666666666662966,1,0.72865275142315000245,0.16343490304709143435,0.01166666666666666720,0.02463605823068309303,0.02211085936749792105,0.95918367346938770979,0.00048543002973848047,0.61297798377752021892,0.00960000000000000089,0.95833333333333325932,0.27568195008705748128,0.95876288659793806879,0.00000000000000000000,0.03743957054801889256,0.02791463037486782012,0.21014492753623192911,0.19999999999999998335,0.75316455696202533332,0.65700483091787431622
2,0.59999999999999997780,1,0.72296015180265671418,0.16897506925207758655,0.01111111111111111154,0.02743561030235162554,0.01807316423957839452,0.94897959183673463723,0.00050428168137880980,0.60023174971031278968,0.00919999999999999984,0.94791666666666662966,0.28961114335461407565,0.95876288659793806879,0.00000000000000000000,0.03245041090846480930,0.00274105701419179084,0.21376811594202901889,0.20350877192982455566,0.74367088607594933336,0.63285024154589364365
2,0.53333333333333332593,1,0.71726755218216298182,0.17313019390581718682,0.01111111111111111154,0.02519596864501679953,0.00221187725091530861,0.91836734693877541957,0.00102270210148786662,0.58864426419466975293,0.00919999999999999984,0.92708333333333325932,0.22228670922809051769,0.93814432989690721421,0.00000000000000000000,0.00414172294965090178,0.00269479154943019078,0.21376811594202901889,0.20350877192982455566,0.73523206751054848151,0.60869565217391297107
2,0.46666666666666667407,1,0.71157495256166969355,0.17728531855955678709,0.01111111111111111154,0.02407614781634938653,0.01644380788337673760,0.08163265306122448328,0.00000000000000000000,0.05561993047508691224,0.00919999999999999984,0.95833333333333325932,0.20023215322112591918,0.95876288659793806879,0.00000000000000000000,0.03300719132771633840,0.00002654229950790784,0.21376811594202901889,0.20350877192982455566,0.72784810126582277778,0.59420289855072461194
2,0.40000000000000002220,1,0.70398481973434545722,0.18144044321329641511,0.01111111111111111154,0.01959686450167973104,0.01387276295757278351,0.07142857142857142461,0.00444898978711772385,0.56546929316338345739,0.00919999999999999984,0.95833333333333325932,0.17353453279164246514,0.95876288659793806879,0.00000000000000000000,0.02905853599794831765,0.02610630231915641447,0.21739130434782608092,0.20701754385964910021,0.72362869198312240737,0.59420289855072461194
2,0.33333333333333331483,1,0.69449715370018982874,0.18698060941828256731,0.01055555555555555587,0.02743561030235162554,0.00013084878458542449,0.83673469387755095017,0.01084912551900953440,0.55504055619930470211,0.00880000000000000053,0.88541666666666662966,0.16656993615786419571,0.88659793814432985570,0.00000000000000000000,0.00024704846872074639,0.02572799378504274023,0.21739130434782608092,0.20701754385964910021,0.71729957805907174073,0.57971014492753625280
2,0.26666666666666666297,1,0.68311195445920303015,0.01800554016620498424,0.01055555555555555587,0.02463605823068309303,0.01131389625437833300,0.81632653061224480506,0.01550077056126079877,0.54345307068366166536,0.00919999999999999984,0.86458333333333325932,0.18398142774230991092,0.86597938144329889010,0.00000000000000000000,0.02179472885608613533,0.00253749546144609256,0.22101449275362322622,0.21052631578947364477,0.70991561181434603700,0.56521739130434778264
2,0.20000000000000001110,1,0.67172675521821645361,0.20083102493074794781,0.01111111111111111154,0.01847704367301232151,0.00128432423621248674,0.80408163265306109579,0.07245632307960581109,0.53302433371958279906,0.00919999999999999984,0.87500000000000000000,0.18746372605919905951,0.87628865979381442841,0.00000000000000000000,0.00245574897877817765,0.00250682597425627273,0.22463768115942031600,0.21052631578947364477,0.69936708860759499995,0.55555555555555558023
2,0.13333333333333333148,1,0.66982922201138506146,0.19944598337950139588,0.01111111111111111154,0.01959686450167973104,0.00762385308893093021,0.30816326530612242474,0.02762709547890264752,0.52259559675550404378,0.00919999999999999984,0.86458333333333325932,0.19500870574579221017,0.86597938144329889010,0.00000000000000000000,0.01487488131184117567,0.00247284391657868596,0.22463768115942031600,0.21403508771929821708,0.68881856540084385188,0.53623188405797095335
2,0.06666666666666666574,1,0.66603415559772316534,0.19944598337950139588,0.01111111111111111154,0.01231802911534154651,0.00759685538429401459,0.68163265306122444720,0.01265888407648115173,0.51332560834298956998,0.00960000000000000089,0.89583333333333325932,0.20139291932675562613,0.89690721649484528299,0.00000000000000000000,0.01452682071018694156,0.02441696711279092366,0.22826086956521743354,0.21754385964912278939,0.67932489451476796294,0.52657004830917875093
2,0.00000000000000000000,1,0.66413662239089177319,0.19944598337950139588,0.01166666666666666720,0.01343784994400895952,0.00792898585436651281,0.94489795918367336380,0.00000000000000000000,0.50289687137891070368,0.01000000000000000021,0.86458333333333325932,0.18107951247823564356,0.86597938144329889010,0.00000000000000000000,0.01473089702626708374,0.00241010138923456038,0.23188405797101452332,0.22105263157894736170,0.67088607594936711109,0.51690821256038643750
3,1.00000000000000000000,1,0.30550284629981028228,0.46260387811634351429,0.03666666666666666685,0.11377379619260920285,0.00000000000000000000,0.64285714285714279370,0.00055612372338971548,0.25840092699884126271,0.03919999999999999873,0.04166666666666665741,0.22159024956471273793,0.63917525773195871253,0.03564356435643564053,0.03099840165935185271,0.00215317158993011360,0.29710144927536236148,0.28421052631578941350,0.56012658227848100001,0.55072463768115942351
3,0.93333333333333334814,1,0.29222011385199253564,0.48060941828254849506,0.03722222222222221905,0.46584546472564392072,0.00123027313880096187,0.64285714285714279370,0.05513636813505323753,0.25144843568945540735,0.04040000000000000535,0.67708333333333325932,0.17063261752756817002,0.63917525773195871253,0.03762376237623762248,0.00400794360809096813,0.00208093112074647126,0.30434782608695654105,0.28771929824561404132,0.55590717299578062960,0.55072463768115942351
3,0.86666666666666669627,1,0.28083491461100573705,0.49030470914127427529,0.03833333333333333037,0.45296752519596861219,0.00184593100368795758,0.77551020408163262587,0.04016815673263173653,0.24449594438006955199,0.04200000000000000261,0.66666666666666662966,0.22576900754497966628,0.77319587628865971141,0.04356435643564356142,0.00405245646196647578,0.00200933755345229738,0.30797101449275360308,0.29473684210526313043,0.55168776371308014816,0.55072463768115942351
3,0.80000000000000004441,1,0.37381404174573051868,0.49445983379501384780,0.04000000000000000083,0.46080627099664056567,0.01314803318555714945,0.75510204081632648077,0.02101016575314704898,0.23754345307068369664,0.04400000000000000439,0.75000000000000000000,0.17005223447475331655,0.75257731958762885682,0.04950495049504950729,0.03857118180070704533,0.00020062537559146891,0.31521739130434783815,0.29824561403508770274,0.53586497890295359259,0.49758454106280197715
3,0.73333333333333328152,1,0.27893738140417456695,0.49861495844875347583,0.04166666666666666435,0.45072788353863385558,0.01231480906601505922,0.72448979591836726311,0.00682901080670930347,0.23174971031286212275,0.04599999999999999922,0.72916666666666662966,0.17469529889727217209,0.71134020618556692561,0.04752475247524752533,0.03606116723114214523,0.01871805670734234123,0.31884057971014495569,0.30526315789473684736,0.52215189873417722222,0.45410628019323673321
3,0.66666666666666662966,1,0.25237191650853896263,0.50415512465373957252,0.04333333333333333481,0.43617021276595746571,0.00983853235769379351,0.77551020408163262587,0.00560836636299797808,0.01622247972190034651,0.04840000000000000552,0.81250000000000000000,0.17527568195008705332,0.77319587628865971141,0.04752475247524752533,0.02960327328361874594,0.01806154480820425581,0.32608695652173913526,0.31228070175438593647,0.51476793248945151849,0.43478260869565216185
3,0.59999999999999997780,1,0.24288425047438333415,0.50969529085872578023,0.04499999999999999833,0.39193729003359462082,0.01093038494028361791,0.61224489795918357604,0.01322914653860111402,0.21784472769409041204,0.05080000000000000487,0.62500000000000000000,0.23215322112594308224,0.04123711340206186182,0.04752475247524752533,0.02807865842063168166,0.01742810342447910499,0.33333333333333337034,0.31929824561403502559,0.50632911392405066664,0.41062801932367148927
3,0.53333333333333332593,1,0.23529411764705887578,0.51246537396121882857,0.04666666666666666879,0.39529675251959689453,0.01282912370463266255,0.69387755102040804545,0.00124892192117181879,0.21205098493626883815,0.05320000000000000423,0.64583333333333325932,0.20139291932675562613,0.69072164948453607103,0.04950495049504950729,0.03244829338933687135,0.00168171923119366179,0.34057971014492754991,0.32631578947368417021,0.49367088607594938887,0.39130434782608691791
3,0.46666666666666667407,1,0.22580645161290335832,0.51800554016620503628,0.04833333333333333232,0.35498320268756994311,0.00948779174671008675,0.73469387755102033566,0.00477889369082348716,0.20625724217844731978,0.05520000000000000601,0.75000000000000000000,0.17469529889727217209,0.73195876288659789122,0.04950495049504950729,0.02414307452778901436,0.00231683081203128702,0.34420289855072461194,0.33333333333333331483,0.47890295358649792590,0.37198067632850240205
3,0.40000000000000002220,1,0.21631878557874772984,0.52631578947368418131,0.05000000000000000278,0.32642777155655094967,0.00128783378191108747,0.84897959183673465944,0.00360537837621298634,0.19930475086906140891,0.05720000000000000084,0.34375000000000000000,0.24201973302379567454,0.32989690721649483907,0.04752475247524752533,0.00218789526597688334,0.00174854025467963180,0.35144927536231884702,0.33684210526315783163,0.46308016877637131481,0.34782608695652172948
3,0.33333333333333331483,1,0.21062618595825421952,0.52770083102493081650,0.05111111111111111410,0.28163493840985442951,0.00504065178199235124,0.78979591836734697186,0.00121593153080124233,0.19351100811123989054,0.05920000000000000262,0.37500000000000000000,0.21648287869994192745,0.37113402061855671477,0.04950495049504950729,0.01210285931461642893,0.01511177343971708414,0.03260869565217391214,0.34385964912280697625,0.44936708860759494444,0.32850241545893715811
3,0.26666666666666666297,1,0.20493358633776093125,0.53324099722991691319,0.05222222222222222543,0.19708846584546471647,0.00045517544830379235,0.48775510204081623522,0.00013667447439238772,0.18771726535341831665,0.06079999999999999988,0.01041666666666666435,0.25188624492164829460,0.02061855670103092744,0.04752475247524752533,0.00117635178767933816,0.01458093826990116380,0.03985507246376811252,0.03508771929824561903,0.43776371308016875927,0.30917874396135269777
3,0.20000000000000001110,1,0.19924098671726753196,0.53601108033240996154,0.05277777777777777762,0.19484882418812993210,0.00184464344240420309,0.71224489795918355384,0.00563664384045847212,0.18308227114716107975,0.06199999999999999956,0.01041666666666666435,0.23447475333720255164,0.02061855670103092744,0.04554455445544554337,0.00652664332316092895,0.00140922205093620460,0.04710144927536231291,0.04210526315789473589,0.42827004219409287034,0.28502415458937196968
3,0.13333333333333333148,1,0.19354838709677424369,0.54016620498614964507,0.05333333333333332982,0.15733482642777155136,0.00123398619466323135,0.69795918367346942990,0.05629574471093348742,0.17728852838933950586,0.06280000000000000859,0.35416666666666662966,0.18920487521764361993,0.40206185567010310766,0.04356435643564356142,0.00595362970943504738,0.01358155059306836825,0.05072463768115942351,0.04912280701754385970,0.42299578059071729630,0.26570048309178745383
3,0.06666666666666666574,1,0.17836812144212532694,0.05955678670360110838,0.05388888888888888895,0.14389697648376262307,0.00155852537105018217,0.70612244897959175471,0.04263301018460480263,0.17149478563151798749,0.06360000000000000375,0.39583333333333331483,0.29077190946024378260,0.37113402061855671477,0.03960396039603960444,0.00440113053470776467,0.01312602732386828480,0.05797101449275362389,0.05614035087719298350,0.41244725738396625925,0.24637681159420288246
3,0.00000000000000000000,1,0.17077798861480075754,0.06509695290858726058,0.05388888888888888895,0.10302351623740202413,0.00081527539025624970,0.68979591836734677202,0.01045795374747270079,0.16685979142526075059,0.06400000000000000133,0.00000000000000000000,0.14045269878119556739,0.26804123711340205327,0.03762376237623762248,0.00464555396091551661,0.00127130519589897296,0.06521739130434782428,0.06315789473684210731,0.40295358649789031480,0.22222222222222220989
4,1.00000000000000000000,1,0.76091081593927900606,0.01662049861495844966,0.00000000000000000000,0.20369540873460251218,0.00000000000000000000,0.99999999999999988898,0.00000000000000000000,0.54113557358053310242,0.00000000000000000000,0.86458333333333325932,0.32501450957632038730,0.99999999999999988898,0.00198019801980198022,0.11383025961820247840,0.00697435670089805587,0.11594202898550724778,0.11228070175438595313,0.82700421940928270370,0.67149758454106278638
4,0.93333333333333334814,1,0.75711574952561666585,0.18005540166204986319,0.00000000000000000000,0.47872340425531917374,0.12438453636289369120,0.99999999999999988898,0.00000000000000000000,0.53302433371958279906,0.00000000000000000000,0.96875000000000000000,0.30005803830528149367,0.99999999999999988898,0.00198019801980198022,0.10813544220668214191,0.00101761052434713815,0.11594202898550724778,0.11228070175438595313,0.82489451476793251850,0.67149758454106278638
4,0.86666666666666669627,1,0.75521821631878549574,0.18282548476454293929,0.00000000000000000000,0.47984322508398657980,0.10222994908137573999,0.99999999999999988898,0.00000000000000000000,0.52607184241019699922,0.00000000000000000000,0.98958333333333325932,0.28786999419616948748,0.99999999999999988898,0.00198019801980198022,0.10256838165108397853,0.00117399894019385082,0.11594202898550724778,0.11228070175438595313,0.82383966244725737038,0.67149758454106278638
